25   1.0182E+00  10598.030    4.2517E+00   1.5421E+02   6.3963E+00   1.5284E+00   1.1912E+00   8.1410E-06   4.7010E-06   1.5888E-06   1.4750E-06   1.6923E-06   1.5480E-06   1.2019E-06   1.3447E-06   1.2799E-06   1.4118E-06   2.6022E-07   1.5305E-06   2.7710E-07   1.6152E-06      1.2688E-06   4.8824E-07	  12.329    2199.097
25   1.0182E+00  10598.091    4.2518E+00   1.5419E+02   6.3945E+00   1.5274E+00   1.1915E+00   4.3830E-06   1.5500E-06   1.5887E-06   1.4730E-06   1.6922E-06   1.5456E-06   1.2018E-06   1.3425E-06   1.2798E-06   1.4092E-06   2.6019E-07   1.5274E-06   2.7707E-07   1.6119E-06      1.2674E-06   4.8758E-07	  12.329    2198.607
26   1.0572E+00  10597.868    4.3811E+00   1.4282E+02   6.7938E+00   1.7401E+00   1.1430E+00   1.1420E-05   8.0780E-06   8.7416E-07   1.1336E-06   9.3246E-07   1.2194E-06   6.2899E-07   1.0958E-06   6.7081E-07   1.1781E-06   1.3254E-07   1.3430E-06   1.4136E-07   1.4389E-06      8.9909E-07   4.3182E-07	  12.619    2319.902
26   1.0572E+00  10597.790    4.3779E+00   1.4284E+02   6.7988E+00   1.7427E+00   1.1419E+00   6.6690E-06   6.6700E-06   8.7616E-07   1.1481E-06   9.3456E-07   1.2353E-06   6.3038E-07   1.1107E-06   6.7227E-07   1.1943E-06   1.3283E-07   1.3606E-06   1.4166E-07   1.4579E-06      9.0790E-07   4.3876E-07	  12.615    2320.378
26   1.0580E+00  10598.034    4.2639E+00   1.5344E+02   6.5123E+00   1.5901E+00   1.1735E+00   2.4750E-06   1.2380E-06   1.0552E-06   1.1255E-06   1.1242E-06   1.1950E-06   7.5815E-07   1.0536E-06   8.0750E-07   1.1193E-06   1.5950E-07   1.3302E-06   1.6989E-07   1.4164E-06      9.4287E-07   4.0717E-07	  12.371    2204.139
27   1.0971E+00  10597.631    4.3678E+00   1.4282E+02   6.9459E+00   1.8210E+00   1.1192E+00   9.9030E-06   9.9060E-06   5.9337E-07   1.0949E-06   6.3289E-07   1.1913E-06   3.9823E-07   1.0886E-06   4.2467E-07   1.1821E-06   8.3227E-08   1.3770E-06   8.8768E-08   1.4842E-06      8.0327E-07   4.9201E-07	  12.628    2327.351
27   1.0973E+00  10597.705    4.3767E+00   1.4291E+02   6.9374E+00   1.8165E+00   1.1214E+00   7.9970E-06   8.0000E-06   5.8761E-07   1.0576E-06   6.2681E-07   1.1506E-06   3.9419E-07   1.0506E-06   4.2040E-07   1.1409E-06   8.2385E-08   1.3328E-06   8.7878E-08   1.4368E-06      7.8071E-07   4.7282E-07	  12.641    2327.293
27   1.0977E+00  10597.980    4.2744E+00   1.5255E+02   6.6276E+00   1.6515E+00   1.1564E+00   3.6640E-06   1.6390E-06   6.9998E-07   9.3155E-07   7.4586E-07   1.0040E-06   4.6916E-07   8.9997E-07   4.9978E-07   9.6982E-07   9.7949E-08   1.2054E-06   1.0435E-07   1.2954E-06      7.4360E-07   3.8832E-07	  12.411    2208.081
27   1.0977E+00  10597.935    4.2740E+00   1.5253E+02   6.6274E+00   1.6514E+00   1.1563E+00   4.0760E-06   2.8820E-06   7.0016E-07   9.3206E-07   7.4605E-07   1.0046E-06   4.6928E-07   9.0048E-07   4.9990E-07   9.7035E-07   9.7973E-08   1.2061E-06   1.0438E-07   1.2961E-06      7.4395E-07   3.8856E-07	  12.410    2207.902
27   1.0977E+00  10598.023    4.2729E+00   1.5256E+02   6.6294E+00   1.6525E+00   1.1559E+00   3.6030E-06   3.6030E-06   7.0056E-07   9.3625E-07   7.4647E-07   1.0093E-06   4.6949E-07   9.0487E-07   5.0012E-07   9.7524E-07   9.8019E-08   1.2118E-06   1.0443E-07   1.3023E-06      7.4657E-07   3.9083E-07	  12.409    2208.124
28   1.1368E+00  10597.674    4.3660E+00   1.4286E+02   7.0842E+00   1.8947E+00   1.0995E+00   1.2000E-05   1.2010E-05   3.9916E-07   1.0943E-06   4.2576E-07   1.1995E-06   2.4376E-07   1.1084E-06   2.5995E-07   1.2113E-06   5.2011E-08   1.3982E-06   5.5483E-08   1.5133E-06      7.4676E-07   5.5257E-07	  12.652    2333.770
28   1.1374E+00  10597.919    4.2773E+00   1.5181E+02   6.7510E+00   1.7172E+00   1.1377E+00   8.7520E-06   6.1900E-06   4.6718E-07   8.6504E-07   4.9785E-07   9.4650E-07   2.8487E-07   8.6208E-07   3.0348E-07   9.4170E-07   6.0754E-08   1.1669E-06   6.4741E-08   1.2648E-06      6.4382E-07   4.1655E-07	  12.440    2211.633
28   1.1374E+00  10597.915    4.2804E+00   1.5183E+02   6.7478E+00   1.7156E+00   1.1385E+00   4.3830E-06   1.9610E-06   4.6582E-07   8.5474E-07   4.9642E-07   9.3508E-07   2.8403E-07   8.5145E-07   3.0260E-07   9.2998E-07   6.0576E-08   1.1538E-06   6.4553E-08   1.2505E-06      6.3746E-07   4.1087E-07	  12.444    2211.618
28   1.1375E+00  10597.957    4.2799E+00   1.5184E+02   6.7483E+00   1.7158E+00   1.1384E+00   2.4600E-06   2.4600E-06   4.6560E-07   8.5588E-07   4.9619E-07   9.3637E-07   2.8382E-07   8.5267E-07   3.0237E-07   9.3135E-07   6.0537E-08   1.1553E-06   6.4512E-08   1.2522E-06      6.3807E-07   4.1162E-07	  12.443    2211.534
29   1.1731E+00  10597.857    4.2843E+00   1.5115E+02   6.8596E+00   1.7751E+00   1.1223E+00   2.3540E-06   1.6650E-06   3.2397E-07   8.5273E-07   3.4530E-07   9.4229E-07   1.7645E-07   8.6760E-07   1.8800E-07   9.5588E-07   3.9690E-08   1.1519E-06   4.2308E-08   1.2561E-06      5.9518E-07   4.5018E-07	  12.472    2215.034
29   1.1731E+00  10597.892    4.2832E+00   1.5116E+02   6.8611E+00   1.7759E+00   1.1219E+00   6.5680E-06   4.6460E-06   3.2412E-07   8.5671E-07   3.4545E-07   9.4671E-07   1.7649E-07   8.7173E-07   1.8804E-07   9.6046E-07   3.9705E-08   1.1568E-06   4.2323E-08   1.2615E-06      5.9750E-07   4.5250E-07	  12.471    2215.114
